customer_id,customer_name,area,Recency,Frequency,Monetary,Cluster,Segment
67829645,Akshay Vohra,Jamalpur,127,2,4523.28,1,Regular Customers
67896836,Om Murty,Gulbarga,114,1,1080.49,1,Regular Customers
67908555,Brinda Bahl,Chittoor,174,4,11387.84,2,Premium Customers
67918495,Aarav Gour,Ratlam,90,4,5239.79,0,Loyal Customers
67952740,Sathvik Majumdar,Raebareli,40,4,4954.51,0,Loyal Customers
68016312,Qarin Bera,Orai,151,3,3320.65,0,Loyal Customers
68063317,Reva Rajagopal,Muzaffarnagar,392,2,995.77,3,At Risk Customers
68159723,Yashvi Pathak,Orai,24,4,15434.41,2,Premium Customers
68219091,Tanvi Dixit,Ongole,221,3,6069.78,0,Loyal Customers
68307253,Rachita Borra,Dewas,406,1,763.12,3,At Risk Customers
68341636,Hemani Mannan,Aurangabad,7,3,9830.44,0,Loyal Customers
68419593,Sneha Sodhi,Patna,387,2,4680.06,3,At Risk Customers
68475914,Ishita Sarna,Kishanganj,523,2,3005.25,3,At Risk Customers
68486301,Bachittar Misra,Kanpur,254,2,5311.6900000000005,1,Regular Customers
68661619,Chaaya Manne,Darbhanga,141,2,6259.3,0,Loyal Customers
68692574,Bachittar Wagle,Bharatpur,125,2,5627.030000000001,1,Regular Customers
68703613,Praneel Bir,Imphal,104,5,13135.67,2,Premium Customers
68714053,Max Boase,Nanded,444,2,2309.02,3,At Risk Customers
68906393,Zilmil Ranganathan,Jalgaon,104,1,2200.67,1,Regular Customers
68939350,Rachita Dhar,Machilipatnam,579,1,1793.45,3,At Risk Customers
68941950,Ayushman Raghavan,Bhusawal,21,5,11913.11,2,Premium Customers
68965787,Ekavir Agate,Dhule,55,5,11425.64,2,Premium Customers
68985290,Jack Memon,Ujjain,229,2,3652.08,1,Regular Customers
69034027,Udarsh Gole,Nagaon,161,1,832.06,1,Regular Customers
69088723,Triveni Nori,Hapur,490,1,1914.81,3,At Risk Customers
69219122,Varsha Varughese,Pimpri-Chinchwad,332,2,4952.41,3,At Risk Customers
69240186,Triya Memon,Kottayam,179,3,5122.46,0,Loyal Customers
69242672,Ranveer Sheth,Gandhidham,48,2,6311.469999999999,0,Loyal Customers
69276352,Jason Goel,Mysore,295,2,1097.76,3,At Risk Customers
69339331,Zehaan Kapur,Raurkela Industrial Township,115,1,4099.53,1,Regular Customers
69340015,Aryan Ravel,Tenali,37,2,1174.86,1,Regular Customers
69353754,Brijesh Choudhary,Medininagar,310,1,841.61,3,At Risk Customers
69364309,Bhavini Chokshi,Haridwar,306,2,6956.0,0,Loyal Customers
69415494,Yashvi Iyer,Rajkot,235,2,4307.38,1,Regular Customers
69416782,Gagan Goel,Bijapur,35,2,3755.49,1,Regular Customers
69516494,Veda Chad,Kanpur,164,3,7099.84,0,Loyal Customers
69632084,Max Sandal,Etawah,70,2,4657.27,1,Regular Customers
69749541,Ayush Amble,Satara,330,1,930.92,3,At Risk Customers
69761993,Udant Kade,Gangtok,302,3,8021.99,0,Loyal Customers
69762479,Joshua Banerjee,Jamalpur,386,1,3373.0,3,At Risk Customers
69863493,Yashica Madan,Junagadh,51,5,15492.15,2,Premium Customers
69908484,Kevin Sachar,Udupi,86,3,6797.2,0,Loyal Customers
69925688,Yashica Sehgal,Nandyal,140,4,8882.31,0,Loyal Customers
70084516,Ishaan Baria,Pallavaram,241,1,2662.16,1,Regular Customers
70168151,Akshay Dubey,Jamalpur,160,2,7994.02,0,Loyal Customers
70170606,Edhitha Chhabra,Purnia,337,1,2054.08,3,At Risk Customers
70220141,Reyansh Dhaliwal,Sambalpur,355,3,2365.17,3,At Risk Customers
70221073,David Setty,Etawah,456,1,1358.19,3,At Risk Customers
70230254,Hamsini Sandhu,Suryapet,99,2,4482.96,1,Regular Customers
70243933,Irya Gola,Mahbubnagar,336,1,3559.69,3,At Risk Customers
70363568,Ekavir Sunder,Shahjahanpur,19,4,6582.62,0,Loyal Customers
70372270,Yadavi Garg,Ichalkaranji,134,3,6642.6,0,Loyal Customers
70391758,Meghana Palan,Tezpur,538,1,1917.36,3,At Risk Customers
70420271,Ryan Ratta,Bhusawal,421,1,22.14,3,At Risk Customers
70459847,Krish Shankar,Bhopal,137,2,5761.030000000001,1,Regular Customers
70529459,Zayyan Parsa,Pondicherry,218,3,5952.62,0,Loyal Customers
70543108,Baljiwan Sampath,Rajahmundry,206,2,4648.37,1,Regular Customers
70589930,Sai Taneja,Sambalpur,344,3,5706.73,0,Loyal Customers
70608515,Aashi Behl,Belgaum,266,2,6801.099999999999,0,Loyal Customers
70615775,Abdul Narang,Ludhiana,59,2,2701.65,1,Regular Customers
70798876,Amaira Sane,Dhanbad,57,2,4380.4400000000005,1,Regular Customers
70867736,Madhavi Nagarajan,Ambattur,157,3,4243.030000000001,0,Loyal Customers
70965437,Ayush Lanka,Alwar,284,1,5253.79,3,At Risk Customers
70966268,Odika Mahal,Arrah,381,1,1854.55,3,At Risk Customers
70976153,Devansh Nanda,Ahmednagar,149,3,6204.650000000001,0,Loyal Customers
71176678,Garima Tata,Dhule,550,1,397.68,3,At Risk Customers
71189232,Darsh Bedi,New Delhi,188,2,5030.25,1,Regular Customers
71229024,Manbir Ramesh,Jamalpur,155,2,3457.68,1,Regular Customers
71235336,Gabriel Sawhney,Bokaro,76,1,3561.22,1,Regular Customers
71252391,Mohini Johal,Kulti,107,5,10725.14,2,Premium Customers
71276926,Urishilla Sawhney,Nangloi Jat,532,1,2163.69,3,At Risk Customers
71321741,Adya Virk,Saharsa,424,2,2959.75,3,At Risk Customers
71411879,Aarav Mukherjee,Etawah,568,1,426.72,3,At Risk Customers
71607166,Inaya Sama,Rohtak,2,2,3816.43,1,Regular Customers
71615827,Yash Contractor,Bulandshahr,291,2,3004.04,3,At Risk Customers
71643758,Lucky Kapoor,Kottayam,176,2,8871.59,0,Loyal Customers
71694275,Samarth Wagle,Aurangabad,293,3,10365.77,0,Loyal Customers
71755645,Hemang Raja,Pallavaram,368,1,3494.41,3,At Risk Customers
71767248,Shivani Khurana,Jalandhar,508,1,1324.37,3,At Risk Customers
71902700,Qarin Nazareth,Bhind,52,4,5110.16,0,Loyal Customers
71905368,Chameli Magar,Bathinda,168,2,3753.55,1,Regular Customers
71956734,Sneha Chaudhuri,Adoni,5,2,5158.580000000001,1,Regular Customers
72089140,Kritika Kalla,Kamarhati,19,3,8937.7,0,Loyal Customers
72132838,Yashvi Kashyap,Raurkela Industrial Township,178,2,5931.5,0,Loyal Customers
72164737,Mugdha Mohan,Udaipur,346,1,4216.31,3,At Risk Customers
72263318,Reyansh Sankar,Fatehpur,135,2,3494.55,1,Regular Customers
72359843,Leena Kala,Kalyan-Dombivli,452,1,367.08,3,At Risk Customers
72366758,Vedant Sengupta,Ichalkaranji,345,4,4550.91,0,Loyal Customers
72415263,Dakshesh Varughese,Pallavaram,398,2,6571.18,3,At Risk Customers
72489544,Sanaya Joshi,Siwan,204,3,7261.15,0,Loyal Customers
72495274,Vasatika Amble,Aizawl,592,1,2656.18,3,At Risk Customers
72564495,Urmi Badami,Gandhidham,36,1,1969.21,1,Regular Customers
72576730,Girik Kala,Chennai,344,2,2865.75,3,At Risk Customers
72605638,Zansi Nanda,Korba,48,3,3444.55,1,Regular Customers
72667140,Neelima Raj,Mysore,423,1,5768.29,3,At Risk Customers
72675976,Kavya Pingle,Bhusawal,69,1,831.43,1,Regular Customers
72702075,Veda Thaman,Jalna,233,1,1388.01,1,Regular Customers
72797175,Aarush Ratti,Loni,113,1,1073.16,1,Regular Customers
72857290,Krishna Aggarwal,Sasaram,213,2,2464.31,1,Regular Customers
72889295,Samuel Pal,Sasaram,87,3,6012.14,0,Loyal Customers
72942753,Alka Pal,Gurgaon,161,1,3679.63,1,Regular Customers
72946405,Ria Kuruvilla,Kulti,186,3,5012.67,0,Loyal Customers
73061709,Zinal Sundaram,Uluberia,45,2,3768.99,1,Regular Customers
73098723,Abhiram Khare,Coimbatore,531,1,90.56,3,At Risk Customers
73363613,Aradhana Bala,Gopalpur,92,4,4434.17,0,Loyal Customers
73377004,Dayamai Borah,Delhi,6,4,8046.47,0,Loyal Customers
73392739,Chaitaly Kakar,Bikaner,187,3,11129.71,0,Loyal Customers
73393269,William Varughese,Ajmer,39,4,6583.01,0,Loyal Customers
73428596,Nathaniel Sem,Kakinada,68,2,5981.1,1,Regular Customers
73586244,Netra Oak,Erode,461,1,1266.44,3,At Risk Customers
73639935,Urvi Deo,Medininagar,58,2,5174.69,1,Regular Customers
73660582,Timothy Bhalla,Agra,23,3,6049.54,0,Loyal Customers
73661993,Elijah Verma,Hajipur,118,2,1715.1,1,Regular Customers
73679086,Tarak Divan,Dibrugarh,115,1,197.39,1,Regular Customers
73735548,Ishanvi Bala,Haldia,153,1,2117.45,1,Regular Customers
73799927,Tamanna Kashyap,Ambala,6,4,9901.48,2,Premium Customers
73807097,Manbir Manda,Firozabad,24,1,724.84,1,Regular Customers
73869823,Nathan Ratti,Mysore,208,3,6344.320000000001,0,Loyal Customers
73891999,Vinaya Khatri,Sambalpur,37,1,626.67,1,Regular Customers
73933840,Amara Gill,Raiganj,466,1,3936.23,3,At Risk Customers
74038361,Vasatika Lanka,Khandwa,203,2,7563.71,0,Loyal Customers
74172010,Urvi Rajagopalan,Tadipatri,211,3,8787.67,0,Loyal Customers
74174956,Hemani D’Alia,Latur,185,3,5076.77,0,Loyal Customers
74179536,Hitesh Ray,Nizamabad,108,4,7290.41,0,Loyal Customers
74195536,Champak Chhabra,Amaravati,316,1,2120.77,3,At Risk Customers
74212242,Netra Kaul,Allahabad,6,3,4207.53,0,Loyal Customers
74230420,Ati Choudhry,Mathura,73,3,7015.4800000000005,0,Loyal Customers
74231111,Jhalak Varty,Thane,125,2,4488.46,1,Regular Customers
74313592,Vaishnavi Prasad,Pimpri-Chinchwad,85,3,9248.8,0,Loyal Customers
74515162,Aarnav Parsa,Durgapur,508,1,1394.47,3,At Risk Customers
74548003,Falan Dhillon,Erode,304,1,212.14,3,At Risk Customers
74572121,Triveni Baral,Mau,198,1,2840.82,1,Regular Customers
74682740,Aarush Badami,Rewa,116,4,9062.53,0,Loyal Customers
74694186,Nisha Jhaveri,Hubli–Dharwad,156,2,6031.59,0,Loyal Customers
74735607,Naksh Amble,Raipur,101,2,6595.360000000001,0,Loyal Customers
74761384,Banjeet Gara,Nadiad,210,2,2905.6000000000004,1,Regular Customers
74762653,Varenya Sama,Kakinada,148,1,3473.22,1,Regular Customers
74833221,Agastya Saran,Nashik,313,1,2926.98,3,At Risk Customers
74840437,Rachit Arya,Korba,455,1,2939.42,3,At Risk Customers
75028268,Pahal Malhotra,Kirari Suleman Nagar,425,1,340.36,3,At Risk Customers
75038062,Udarsh Bail,Avadi,59,2,5740.73,1,Regular Customers
75081265,Gaurav Luthra,Nizamabad,335,2,3990.34,3,At Risk Customers
75082508,Omaja Bajwa,Navi Mumbai,191,3,7484.44,0,Loyal Customers
75213636,Bhanumati Chatterjee,Sonipat,25,7,10038.08,2,Premium Customers
75244116,Jai Suri,Gorakhpur,217,5,16182.09,2,Premium Customers
75289676,Yashica Borra,Bardhaman,195,2,6811.13,0,Loyal Customers
75464725,Chavvi Sibal,Sambhal,334,2,5185.299999999999,3,At Risk Customers
75467328,Warhi Ravel,Siliguri,319,1,3963.84,3,At Risk Customers
75474920,Ojas Wali,Serampore,284,2,4173.9400000000005,3,At Risk Customers
75490147,Parth Chad,Vadodara,70,2,2460.89,1,Regular Customers
75510747,Shaurya Luthra,Fatehpur,141,4,8225.65,0,Loyal Customers
75566105,Dipta Doctor,Hyderabad,485,2,2725.29,3,At Risk Customers
75632045,Shivansh Sharaf,Silchar,15,2,7000.73,0,Loyal Customers
75640174,Advik Bhakta,Akola,36,2,5191.6900000000005,1,Regular Customers
75674671,Balendra Bains,Tadipatri,57,2,6774.51,0,Loyal Customers
75739462,Vasana Ganesh,Satna,43,5,8262.1,2,Premium Customers
75752515,Gagan Chakraborty,Ballia,316,2,9433.03,0,Loyal Customers
75828735,Yahvi Hegde,Ramagundam,26,1,5094.56,1,Regular Customers
75836905,Ganga Gill,Ongole,285,3,4070.87,0,Loyal Customers
75860724,Pranav Venkataraman,Aizawl,81,2,2004.67,1,Regular Customers
75892474,Baghyawati Ray,Guntur,412,2,4375.78,3,At Risk Customers
75913572,Aahana Menon,Guna,38,3,5884.610000000001,0,Loyal Customers
75928073,Harsh Aggarwal,Udupi,70,4,10030.96,2,Premium Customers
75944533,Garima Kohli,Jabalpur,15,1,316.02,1,Regular Customers
75984768,Dev Deshpande,Guwahati,277,2,6692.84,0,Loyal Customers
76008165,Hemangini Mutti,Katihar,486,1,1474.48,3,At Risk Customers
76019750,Omisha Balan,Thiruvananthapuram,204,1,4495.56,1,Regular Customers
76020843,Banjeet Behl,New Delhi,99,2,6230.75,0,Loyal Customers
76202036,Ishita Patla,Gwalior,67,1,284.69,1,Regular Customers
76212152,Mitali Kapoor,Agra,427,3,6529.35,3,At Risk Customers
76218218,Vedant Dubey,Etawah,285,2,6760.48,0,Loyal Customers
76327561,Osha Khanna,Adoni,101,4,7688.85,0,Loyal Customers
76359458,Yahvi Sule,Hosur,157,3,4355.55,0,Loyal Customers
76377003,Harsh Bhandari,Chandigarh,332,1,227.22,3,At Risk Customers
76438648,Faraj Radhakrishnan,Dewas,474,1,2556.83,3,At Risk Customers
76441843,Neelima Chander,Gulbarga,370,1,1813.08,3,At Risk Customers
76512976,Yashica Pathak,Belgaum,219,2,2790.73,1,Regular Customers
76533277,Bakhshi Kuruvilla,Gangtok,300,2,5322.21,3,At Risk Customers
76604145,Nidra Agate,Rourkela,327,1,2541.96,3,At Risk Customers
76830090,Harshil Dey,Panipat,444,1,242.57,3,At Risk Customers
76850859,Harita Bir,Berhampur,12,4,7952.71,0,Loyal Customers
76857266,Liam Nadig,Mumbai,333,2,7768.93,0,Loyal Customers
76864442,Yashasvi Srinivas,Karnal,290,1,2866.57,3,At Risk Customers
76917159,Hiral Arya,Ludhiana,45,5,12795.12,2,Premium Customers
76925460,Tara Narasimhan,Kharagpur,93,1,4636.88,1,Regular Customers
76970363,Hardik Andra,Firozabad,466,3,3330.82,3,At Risk Customers
76971644,Banjeet Pal,Thoothukudi,71,4,9528.63,2,Premium Customers
76987910,Oeshi Kannan,Shahjahanpur,394,2,6884.35,3,At Risk Customers
77007315,Amara Lad,Satara,66,4,6689.49,0,Loyal Customers
77015367,Oni Bhagat,Chittoor,404,2,2422.17,3,At Risk Customers
77035814,Ishaan Mohanty,Bhimavaram,130,4,10079.15,2,Premium Customers
77085443,Prisha Nadkarni,Naihati,354,2,4509.45,3,At Risk Customers
77086074,Ekantika Mannan,Hazaribagh,110,1,707.67,1,Regular Customers
77086539,Gayathri Kumer,Sangli-Miraj & Kupwad,44,3,8916.130000000001,0,Loyal Customers
77128325,Yug Mangat,Satna,243,2,7604.83,0,Loyal Customers
77161976,Kavya Gupta,Dindigul,156,1,3784.91,1,Regular Customers
77214094,Raksha Walla,Khammam,194,3,8544.31,0,Loyal Customers
77217240,Tristan Aurora,Karawal Nagar,62,1,983.79,1,Regular Customers
77220027,Aryan Krish,Coimbatore,355,1,874.78,3,At Risk Customers
77306672,Bina Seshadri,Motihari,266,1,443.69,3,At Risk Customers
77320193,Aarush Das,Jalgaon,259,1,852.02,1,Regular Customers
77345018,Bishakha Lanka,Udupi,48,2,2912.42,1,Regular Customers
77397957,Sachi Dubey,Coimbatore,168,3,8490.17,0,Loyal Customers
77559557,Akshay Varty,Madurai,516,2,5400.48,3,At Risk Customers
77614510,Girik Gopal,Sirsa,39,4,7752.23,0,Loyal Customers
77618011,Bhavna Bath,Silchar,300,1,2593.91,3,At Risk Customers
77625089,Omisha Kalla,Rourkela,481,1,3442.8,3,At Risk Customers
77661491,Jyoti Srinivas,Hosur,474,1,483.05,3,At Risk Customers
77673290,Aditya Ram,Sagar,217,2,5170.8,1,Regular Customers
77768189,Ojas Sinha,Machilipatnam,10,2,9231.61,0,Loyal Customers
77811864,Urvashi Iyengar,Miryalaguda,195,4,7042.49,0,Loyal Customers
77862447,Tejas Doshi,Bally,314,3,3637.69,3,At Risk Customers
77869660,Nidhi Sha,Gandhinagar,58,9,19052.94,2,Premium Customers
77921718,Raghav Bassi,Thrissur,438,2,5060.58,3,At Risk Customers
77961205,Yashica Handa,Burhanpur,27,3,4216.38,0,Loyal Customers
78014505,Kashish Chakraborty,Kottayam,437,1,2926.42,3,At Risk Customers
78053306,Meera Naik,Visakhapatnam,599,1,646.54,3,At Risk Customers
78157360,Xavier Toor,Udaipur,258,3,2739.7000000000003,1,Regular Customers
78158536,Yatan Gola,Imphal,242,1,3096.42,1,Regular Customers
78209683,Edhitha Barad,Jhansi,553,1,3051.04,3,At Risk Customers
78254569,Theodore Sathe,Kalyan-Dombivli,103,2,4565.67,1,Regular Customers
78267238,Luke Bala,Warangal,248,2,4536.860000000001,1,Regular Customers
78394303,Alexander Kata,Bilaspur,220,3,8364.64,0,Loyal Customers
78412820,Charvi Bajaj,Siliguri,9,2,3132.3,1,Regular Customers
78439088,Ria Taneja,Ballia,334,1,1831.85,3,At Risk Customers
78614729,Finn Goswami,Tiruvottiyur,351,2,3429.65,3,At Risk Customers
78678612,Kritika Padmanabhan,Mehsana,45,3,6559.789999999999,0,Loyal Customers
78725001,David Thaker,Machilipatnam,199,4,5809.219999999999,0,Loyal Customers
78732957,Madhav Anne,Malegaon,49,2,5056.41,1,Regular Customers
78748184,Odika Jain,Karawal Nagar,211,2,4830.63,1,Regular Customers
78750264,Krishna Choudhry,Ratlam,432,1,461.74,3,At Risk Customers
78806824,Yashawini Vasa,Guntakal,408,3,7953.18,0,Loyal Customers
78841932,Bhavani Rai,Guna,410,2,5366.28,3,At Risk Customers
78847070,Gauri Ramakrishnan,Anantapur,361,1,3774.14,3,At Risk Customers
78903046,Dakshesh Sundaram,Karawal Nagar,111,2,7173.030000000001,0,Loyal Customers
78961097,Irya Agarwal,Udupi,212,1,4040.38,1,Regular Customers
79076101,Maanav Gaba,Ujjain,292,1,4331.6,3,At Risk Customers
79135318,Amaira Issac,Saharanpur,331,3,8890.55,0,Loyal Customers
79169760,Benjamin Kant,Nagaon,38,2,3330.58,1,Regular Customers
79206969,Aadi Bains,Jamalpur,112,5,13883.22,2,Premium Customers
79257353,Tanvi Wagle,Jaunpur,186,2,3382.14,1,Regular Customers
79298972,Zaid Kari,Nadiad,240,2,2717.17,1,Regular Customers
79369660,Bahadurjit Doctor,Purnia,91,2,5410.93,1,Regular Customers
79478655,Zilmil Rege,Silchar,99,4,8964.96,0,Loyal Customers
79591237,Osha Warrior,Thane,169,3,4656.52,0,Loyal Customers
79592021,Jack Basu,Chittoor,6,4,8719.43,0,Loyal Customers
79628054,Oscar Narula,Pondicherry,22,3,4176.31,0,Loyal Customers
79630614,Nikita Misra,Sasaram,150,2,1742.39,1,Regular Customers
79672044,Jagdish Vora,Hapur,104,3,7650.41,0,Loyal Customers
79695653,Yash Hans,Sonipat,156,2,3950.49,1,Regular Customers
79726146,Zaitra Vig,Kozhikode,413,1,3415.39,3,At Risk Customers
79742293,Faris Mohanty,Hajipur,204,2,3011.95,1,Regular Customers
79764458,Bhavani Kant,Etawah,2,5,11461.75,2,Premium Customers
79773912,Vaishnavi Gulati,Jaunpur,120,2,3390.1600000000003,1,Regular Customers
79789048,Saumya Bassi,Ozhukarai,362,1,3759.65,3,At Risk Customers
79895967,Hema Luthra,Chennai,81,4,10120.36,2,Premium Customers
79916464,Aishani Sunder,Shahjahanpur,157,4,8332.82,0,Loyal Customers
79919160,Qasim Rai,Silchar,226,2,5207.33,1,Regular Customers
79942821,Tristan Pillay,Madhyamgram,59,1,1746.31,1,Regular Customers
79960955,Chatresh Samra,New Delhi,277,2,4787.32,3,At Risk Customers
79991320,Ojas Bawa,Kumbakonam,6,3,6538.6900000000005,0,Loyal Customers
80269328,Daksha Saxena,Ambattur,33,1,1382.07,1,Regular Customers
80286283,Girindra Kalla,Ahmednagar,11,2,4514.09,1,Regular Customers
80315623,Varenya Banik,Loni,367,2,5371.2300000000005,3,At Risk Customers
80371626,Yashasvi Divan,Karimnagar,506,2,4113.349999999999,3,At Risk Customers
80476444,Qadim Bail,Eluru,297,1,2634.39,3,At Risk Customers
80499378,Ekta Chowdhury,South Dumdum,252,1,825.46,1,Regular Customers
80517784,Udyati Dara,Raiganj,221,6,15153.25,2,Premium Customers
80571942,Mohammed Magar,Kishanganj,14,6,13128.33,2,Premium Customers
80696046,Avni Trivedi,Agartala,78,3,6615.46,0,Loyal Customers
80759416,Pavani Prabhakar,Junagadh,2,1,3299.24,1,Regular Customers
80761521,Yashica Rama,Latur,410,3,5172.2,3,At Risk Customers
80796977,Nicholas Chandra,Deoghar,67,2,7259.15,0,Loyal Customers
80800079,Shivani Barad,Bidhannagar,109,2,2390.05,1,Regular Customers
80833965,Irya Brar,Sangli-Miraj & Kupwad,223,2,6037.74,0,Loyal Customers
80850753,Gautami Rai,Thane,451,2,5894.4400000000005,3,At Risk Customers
80858127,Rachana Chaudhry,Raichur,273,1,3393.32,3,At Risk Customers
80862136,Pallavi Seth,Ambattur,107,4,6790.79,0,Loyal Customers
80875034,Vasatika Palla,Mahbubnagar,83,3,4948.35,0,Loyal Customers
80935110,Oscar Bir,Tumkur,226,3,5365.01,0,Loyal Customers
80952275,Kevin Babu,Bongaigaon,340,1,1385.54,3,At Risk Customers
80954112,Irya Rana,Jammu,523,1,3748.84,3,At Risk Customers
81046421,Jacob Narayan,Kalyan-Dombivli,446,1,1114.77,3,At Risk Customers
81088747,Peter Wagle,Ujjain,103,2,2228.58,1,Regular Customers
81091233,Divya Dada,Durgapur,161,2,3354.94,1,Regular Customers
81102955,Pushti Naidu,Bhiwani,485,1,374.68,3,At Risk Customers
81136091,Yuvraj Chander,Nanded,208,1,4759.44,1,Regular Customers
81160474,Adweta Gokhale,Aizawl,259,1,839.84,1,Regular Customers
81174361,Shivansh Sawhney,Bhopal,66,1,2474.23,1,Regular Customers
81183415,Rachita Char,Imphal,177,2,5851.19,0,Loyal Customers
81200164,Zehaan Chaudhry,Anantapur,226,2,5153.05,1,Regular Customers
81229704,Vamakshi Hari,Noida,83,1,445.48,1,Regular Customers
81337068,Ira Kapur,Thiruvananthapuram,32,3,8849.37,0,Loyal Customers
81346291,Yashasvi Acharya,Nizamabad,249,2,1779.77,1,Regular Customers
81352781,Brinda Bassi,Dehradun,508,1,2638.38,3,At Risk Customers
81373608,Priya Rai,Durg,445,1,3335.13,3,At Risk Customers
81377917,Nachiket Panchal,Maheshtala,247,1,2699.14,1,Regular Customers
81382213,Victor Khurana,Burhanpur,297,2,5993.450000000001,3,At Risk Customers
81420960,Warda Chanda,Hazaribagh,40,3,7825.91,0,Loyal Customers
81462774,Ishaan Sarkar,Junagadh,287,1,972.69,3,At Risk Customers
81500385,Upma Gokhale,Ludhiana,333,2,3182.15,3,At Risk Customers
81528623,Qasim Hans,Jamshedpur,518,2,1810.03,3,At Risk Customers
81533356,Gauri Lala,Tiruppur,304,3,7608.23,0,Loyal Customers
81541985,Panini Padmanabhan,Asansol,359,4,10323.7,0,Loyal Customers
81584486,Orinder Kurian,Hazaribagh,371,2,3857.61,3,At Risk Customers
81605722,Bachittar Morar,Salem,256,3,2006.29,1,Regular Customers
81655250,Kashvi Rege,Madurai,442,1,2392.8,3,At Risk Customers
81757554,Yagnesh Nadkarni,Shimoga,176,4,12026.39,2,Premium Customers
81763298,Laban Kumar,Ichalkaranji,35,2,4453.99,1,Regular Customers
81808190,Qasim Sharma,Bhusawal,109,4,12293.66,2,Premium Customers
81822494,Dominic Verma,Sri Ganganagar,240,3,8589.01,0,Loyal Customers
81822935,Dhruv Ganguly,Nanded,76,5,12947.67,2,Premium Customers
81906973,Oliver Wagle,Loni,351,3,10874.7,0,Loyal Customers
81932548,Baghyawati Gill,Etawah,31,2,5499.3,1,Regular Customers
81940369,Nilima Chaudhuri,Nellore,437,2,7271.49,3,At Risk Customers
81994445,Imaran Jha,Kalyan-Dombivli,46,2,3151.04,1,Regular Customers
82032191,Benjamin Bhatnagar,Satara,347,1,1865.04,3,At Risk Customers
82160592,Krisha Keer,Chittoor,246,1,940.44,1,Regular Customers
82169898,Bhavna Pau,Buxar,88,3,6417.42,0,Loyal Customers
82179338,Isha Dugar,Ulhasnagar,22,3,8306.380000000001,0,Loyal Customers
82286725,Unnati Mishra,Orai,172,4,9959.55,2,Premium Customers
82322028,Reyansh Sinha,South Dumdum,195,1,2930.91,1,Regular Customers
82359623,Pushti Sangha,Bellary,132,5,12038.57,2,Premium Customers
82374625,Ronith Sami,Singrauli,297,2,1911.23,3,At Risk Customers
82425179,Gagan Patil,Kakinada,212,3,8774.65,0,Loyal Customers
82529927,Yoshita Jain,Chinsurah,189,3,6807.77,0,Loyal Customers
82585664,Turvi Parmar,Ludhiana,242,3,8033.860000000001,0,Loyal Customers
82594354,Harinakshi Sule,Avadi,91,4,11301.69,2,Premium Customers
82700270,Hemal Bhavsar,Kishanganj,235,1,848.94,1,Regular Customers
82708090,Krishna Seshadri,Panvel,442,1,1354.27,3,At Risk Customers
82770142,Balveer Brar,Karaikudi,2,1,1195.03,1,Regular Customers
82804543,Yamini Thakkar,Arrah,15,2,4716.83,1,Regular Customers
82854537,Yauvani Korpal,Varanasi,50,3,6982.21,0,Loyal Customers
82898985,Reva Pradhan,Pondicherry,313,1,4768.12,3,At Risk Customers
82900175,Avni Som,Baranagar,35,2,4987.3,1,Regular Customers
82918668,Harita Nagy,Gudivada,139,2,3677.25,1,Regular Customers
82948843,Nathan Seth,Phusro,304,2,8818.02,0,Loyal Customers
82989313,Finn Ghose,Deoghar,6,3,7429.41,0,Loyal Customers
83023956,Lopa Kalita,Nanded,239,2,5721.23,0,Loyal Customers
83034412,Unnati Deol,Jamnagar,146,1,48.55,1,Regular Customers
83039559,Hemang Jain,Jalgaon,252,2,1421.71,1,Regular Customers
83058329,Fariq Arya,Varanasi,58,1,275.03,1,Regular Customers
83155219,Yauvani Chanda,Satara,135,1,654.31,1,Regular Customers
83236183,Zayan Kalla,Panihati,69,3,9700.18,0,Loyal Customers
83262890,Aryan Date,Ulhasnagar,180,2,4127.02,1,Regular Customers
83298567,Vansha Kuruvilla,Asansol,202,3,4266.13,0,Loyal Customers
83304462,Diya Loyal,Jamnagar,15,2,2525.7,1,Regular Customers
83304571,Abha Dugar,Dharmavaram,103,4,4343.91,0,Loyal Customers
83348353,Eta Dutt,Gurgaon,495,1,1535.36,3,At Risk Customers
83404008,Pooja Chaudhary,Berhampore,84,2,5523.96,1,Regular Customers
83412446,Libni Kunda,Avadi,41,3,5811.28,0,Loyal Customers
83577942,Oviya Rau,Shivpuri,228,4,6661.48,0,Loyal Customers
83588803,Indira Sabharwal,Tinsukia,299,1,3207.16,3,At Risk Customers
83597876,Tanmayi Oak,Katni,134,2,2948.37,1,Regular Customers
83610315,Nachiket Roy,Shahjahanpur,173,1,2282.13,1,Regular Customers
83660688,Gopal Dube,Kottayam,439,4,11810.51,2,Premium Customers
83701325,Chasmum Rau,Dehradun,30,4,6605.0,0,Loyal Customers
83867512,Aarush Samra,Kadapa,19,2,4940.92,1,Regular Customers
83964902,Jeremiah Keer,Bhimavaram,204,1,2010.29,1,Regular Customers
84066402,Lucky Dar,Amritsar,12,5,11088.15,2,Premium Customers
84119685,Harish Aurora,Sambhal,5,3,5930.65,0,Loyal Customers
84161531,Raagini Verma,Rohtak,334,3,6189.47,0,Loyal Customers
84257716,Yauvani Rajan,Hazaribagh,262,1,758.75,3,At Risk Customers
84275450,Frederick Sem,Nellore,287,3,8047.32,0,Loyal Customers
84361534,Ansh Agrawal,Narasaraopet,294,2,5000.81,3,At Risk Customers
