customer_id,customer_name,email,phone,address,area,pincode,registration_date,customer_segment,total_orders,avg_order_value
6617417,Pavani Talwar,elijah70@example.net,9.14108E+11,H.No. 940 Seshadri Nagar Rajahmundry 066841,New Delhi,279112,08-10-2024,Inactive,1,1785.98999
6622751,Nachiket Ratti,dyalaahana@example.com,9.11094E+11,"481, Jaggi Path Barasat-074501",Thiruvananthapuram,690638,10-06-2024,Inactive,1,598.8900146
6637282,Damini Lad,chandanikhatri@example.org,9.19069E+11,407 Bose Nagar Bhavnagar-274966,North Dumdum,140071,31-10-2023,Inactive,4,1495.869995
6668498,Bimala Prakash,vchander@example.net,9.11207E+11,"757, Sandhu Street Nagpur-709424",Ratlam,62592,08-05-2024,Inactive,2,1413.400024
6724509,Guneet Brahmbhatt,hkale@example.org,9.11603E+11,H.No. 83 Narain Circle Sikar 862742,Munger,118585,07-04-2023,New,3,1966.439941
6756256,Ijaya Goel,qsarin@example.org,9.19024E+11,"79 Sahni Chowk, Nagaon 813383",Bellary,83206,06-07-2023,Premium,3,1902.900024
6812439,Vasana Mand,prakashvrinda@example.net,9.19207E+11,"17/04 Balakrishnan Nagar, Raiganj 562478",Bhalswa Jahangir Pur,940482,17-10-2024,Premium,3,938.289978
6853981,Radhika Bahri,kamyawarrior@example.com,9.11176E+11,"245 Garg Road, Ahmedabad 964676",Machilipatnam,209167,13-12-2023,Inactive,1,1301.27002
6856445,Meghana Mangal,abhimanyubala@example.com,9.1945E+11,"63/79, Padmanabhan Zila Fatehpur-881615",Darbhanga,833987,23-01-2024,New,2,1932.51001
6867315,Yash Lata,xchhabra@example.net,9.13775E+11,"61/601, Sarma Marg Haridwar-085930",Imphal,194966,31-08-2024,Premium,2,1766.23999
6959437,Rushil Prakash,anika85@example.net,9.1728E+11,"09/765, Sachdev Path Gaya-127934",Jammu,293835,25-07-2024,Premium,3,1105.839966
6982488,Vanya Sachdev,shivani04@example.com,9.1278E+11,"01 Chaudhry Circle, Saharanpur 438058",Jalna,584733,11-01-2024,New,3,1819.01001
6992801,Yochana Nagy,xganesan@example.org,9.11625E+11,"249 Magar, Bhiwandi-601280",Rajkot,318377,03-06-2023,Premium,1,1270.329956
7076456,Upkaar Munshi,onveer31@example.org,9.14035E+11,H.No. 90 Prabhu Nagar Bhiwandi-896778,Ichalkaranji,726872,06-02-2024,Regular,2,469.4100037
7228206,Anmol Koshy,rdevi@example.com,9.13517E+11,"95 Sinha Path, Ludhiana-771856",Jalgaon,132617,25-05-2023,New,4,843.789978
7288562,Triya Singhal,arjun79@example.org,9.13901E+11,"505, Mangal Ganj, Faridabad 766686",Dewas,868197,14-06-2023,New,3,1982.780029
7333934,Om Chand,gavin45@example.net,9.10085E+11,81/00 Suresh Marg Faridabad 923920,Deoghar,383021,23-12-2023,New,3,739.4699707
7378768,Shravya Dada,mason45@example.net,9.18806E+11,"660, Chokshi Madurai 598172",Bellary,671584,20-05-2023,New,2,698.5900269
7522036,Kashvi Karan,chhabraunnati@example.net,9.11381E+11,H.No. 97 Vala Circle Etawah-602343,Hospet,173000,24-01-2024,Premium,1,797.9199829
7551173,Chandran Sur,wakeetajohal@example.org,9.18333E+11,"27 Choudhary Ganj, Bhimavaram 214075",Ghaziabad,306374,27-10-2023,New,1,1197.579956
7591711,Triya Kakar,xshetty@example.net,9.13247E+11,"H.No. 65, Ratti Circle, Nellore-187667",Nagercoil,792550,30-01-2024,Regular,4,1494
7687234,Farhan Sheth,dhritijhaveri@example.com,9.16982E+11,"H.No. 346, Walia Zila Raichur-286527",Naihati,183562,27-09-2024,Inactive,1,892
7728356,Vasana Bumb,odikaraval@example.net,9.18547E+11,"665, Vig Circle, Anand-237063",Raebareli,211437,18-03-2024,New,0,202.4299927
7728406,Leela Bansal,tgulati@example.net,9.11892E+11,"87/91 Mandal Nagar, Ujjain 018314",Ranchi,684048,10-01-2024,Inactive,5,1970.329956
7923550,Amruta Grewal,sarakibe@example.com,9.12308E+11,"H.No. 854, Bora Chowk Kishanganj-726465",Panihati,833973,02-09-2023,New,0,1813.790039
8025622,Daksh Bali,xraju@example.org,9.19133E+11,18/209 Bumb Circle Amravati-268871,Bulandshahr,177515,14-03-2024,Regular,3,1160.550049
8073518,Mekhala Pandit,biswasosha@example.com,9.16343E+11,"H.No. 05, Pau Zila, Nangloi Jat 527313",Nellore,377431,07-01-2024,Premium,1,946.2000122
8122530,Fiyaz Rai,dixitanay@example.org,9.10601E+11,"458 Garg Street, Farrukhabad 058172",Tadepalligudem,666,30-05-2023,Inactive,0,1493.47998
8138417,Champak Narayan,xnath@example.com,9.17996E+11,292 Basak Street Kumbakonam-181430,Nangloi Jat,773735,28-06-2024,Premium,1,1446.819946
8155924,Suhani Kanda,srinivasanchanakya@example.net,9.18669E+11,"794 Grover Chowk, Guntur-757863",Patiala,92581,30-03-2024,Regular,0,1749.170044
8164639,Pushti Dhillon,varenya91@example.com,9.10238E+11,"81/62 Char Circle, Ramagundam 071898",Gandhidham,975982,27-05-2024,Premium,2,329.1700134
8205155,Vrishti Din,pooja30@example.com,9.11171E+11,"45, Dhawan Marg, Mahbubnagar-157273",Sagar,165438,12-08-2023,New,0,305.8500061
8228843,Vritti Halder,vyasmitesh@example.org,9.10299E+11,"H.No. 52, Lalla Path Saharanpur-442469",Bangalore,542334,06-07-2024,Inactive,3,1215.609985
8241122,Tristan Zachariah,jmane@example.org,9.19062E+11,"68/77 Bajaj Zila, Alappuzha-525010",Ambarnath,314766,30-09-2024,Inactive,4,833.3200073
8351747,Darika Kaul,tankjeremiah@example.com,9.12178E+11,"H.No. 078 Karpe Circle, Phusro-139076",Khammam,186763,13-09-2024,Regular,3,651.7000122
8361353,Pahal Kibe,gabriel01@example.org,9.11673E+11,"231, Bhasin Circle Berhampur-413214",Bhiwani,528702,17-02-2024,New,2,632.7399902
8375298,Yahvi Vora,misrathomas@example.net,9.17328E+11,92 Mahajan Marg Tadepalligudem-886941,Begusarai,665539,16-06-2023,Premium,2,443.9100037
8383197,Nikita Ravi,wriddhishgoda@example.net,9.12426E+11,"34, Deol Nagar, Mirzapur-271064",Tiruppur,621192,17-10-2023,New,2,1440.119995
8384106,Urishilla Upadhyay,enagi@example.net,9.10189E+11,"H.No. 051, Mann Tadipatri-912584",Hubli–Dharwad,42350,03-08-2023,Premium,1,1853.959961
8395343,Ekani Pingle,joshiwarhi@example.com,9.11269E+11,57/055 Tripathi Ganj Fatehpur 117481,Bathinda,809596,10-03-2024,New,3,315.9899902
8395610,Ranveer Subramanian,gourkeya@example.org,9.19566E+11,"892, Shukla Path Nandyal 578526",Erode,820741,23-03-2024,Inactive,2,294.5299988
8457972,Yauvani Gaba,lakshitpandey@example.net,9.15287E+11,62/91 Bedi Ganj Medininagar 294693,Asansol,187523,04-02-2024,New,0,1250.349976
8513589,Ishaan Nayak,odika51@example.net,9.12532E+11,"H.No. 611, Karpe Nagar, Chinsurah 132815",Bathinda,645238,08-02-2024,New,2,1590.109985
8536503,Ubika Om,daminikala@example.com,9.11159E+11,"76/125, Bora Chowk Bharatpur-089713",Ramagundam,111678,19-04-2023,Regular,2,399.5700073
8628482,Krishna Mani,joshioviya@example.com,9.19838E+11,26 Kadakia Nagar Buxar-462583,Bhiwandi,419317,30-12-2023,New,2,1726.439941
8632679,Ayaan Bal,baladhruv@example.net,9.18606E+11,25 Baria Marg Nizamabad 219786,North Dumdum,972354,20-07-2023,Regular,1,1201.209961
8651281,Jonathan Seshadri,chaudharyonveer@example.com,9.1242E+11,"50/38 Parekh Nagar, Secunderabad 882117",Ranchi,173317,20-10-2024,Premium,4,1516.130005
8655667,Ayaan Upadhyay,akapur@example.com,9.18735E+11,"039 Bobal Path, Jalandhar-942451",Gwalior,479960,16-07-2023,Premium,0,456.1600037
8733344,Chandani Mishra,kalitafaraj@example.com,9.1584E+11,"80/04 Garde Marg, Amaravati 689188",Jammu,100521,02-02-2024,Premium,2,1152.02002
8734819,Balveer Verma,henry39@example.org,9.12461E+11,"38/07 Chawla Marg, Farrukhabad 603507",Surendranagar Dudhrej,150558,11-11-2023,New,0,1466.900024
8739903,Yamini Bir,giriklata@example.com,9.18499E+11,"66 Reddy Zila, Guwahati 103557",Thane,985691,07-07-2023,Regular,0,1689.589966
8791577,Warda Kohli,madhavigandhi@example.com,9.10162E+11,H.No. 19 Dass Street Gopalpur 195262,Madhyamgram,999631,29-08-2023,Regular,8,1031.069946
8817168,Lajita Sharma,gaurang89@example.net,9.19052E+11,10/038 Subramanian Chowk Begusarai 041864,Mehsana,294382,19-08-2023,Inactive,1,1382.390015
8881320,Tanmayi Sem,jsahota@example.com,9.17612E+11,"H.No. 516 Basu Path, Bahraich-594933",Uluberia,108657,24-10-2024,Regular,2,1268.540039
8886587,Aishani Sura,neelima18@example.com,9.13094E+11,"68, Sunder Marg Tiruppur 470957",Moradabad,171879,27-08-2023,Regular,1,951.6500244
8955057,Zashil Goyal,brarjatin@example.com,9.18029E+11,"H.No. 72, Gandhi Zila, Tirupati 033181",Bhubaneswar,613585,12-10-2024,Regular,3,1549.98999
8967266,Theodore Bhakta,bhaktayochana@example.com,9.1769E+11,"H.No. 90 Naidu Road, Munger 723012",Imphal,58300,01-09-2024,Regular,0,1164.140015
9048817,Bhavika Banik,jkhurana@example.org,9.16309E+11,"H.No. 866, Reddy Zila, Surat 956469",Udaipur,205466,08-05-2023,Inactive,1,222.8899994
9049965,Ishani Kalla,wakeetachaudhary@example.org,9.15656E+11,"55 Wable Path, Sikar-177388",Raichur,224637,03-04-2024,New,0,1390.060059
9097480,Hamsini Verma,vartyekiya@example.org,9.14481E+11,"H.No. 67, Salvi Nagar Ulhasnagar 922156",Bihar Sharif,207496,21-12-2023,Premium,2,307.6499939
9105829,David Gopal,kdeol@example.org,9.13164E+11,"80/23, Kashyap Chowk, Nanded-894272",Begusarai,450245,14-07-2023,Regular,2,1350.060059
9107360,Anvi Iyer,dmane@example.net,9.14359E+11,"029, Aurora Marg Hospet 337208",Dindigul,390035,23-04-2024,Inactive,3,617.789978
9195970,Riya Uppal,sunderabhimanyu@example.com,9.17453E+11,"85/83, Jaggi Road, Jalandhar 841040",Karawal Nagar,785030,21-06-2024,New,1,517.5800171
9246851,Aarush Dixit,psandal@example.com,9.10245E+11,H.No. 942 Rajagopal Path Dharmavaram-327499,Ujjain,317869,10-10-2024,New,2,1574.339966
9274874,Kashvi Ganguly,fray@example.org,9.19362E+11,H.No. 813 Vasa Marg Darbhanga 804686,Arrah,271335,26-09-2024,Regular,6,792.5200195
9278983,Madhav Guha,wahab65@example.org,9.15976E+11,"945 Basak Chowk, Guwahati 644383",Bathinda,566507,23-02-2024,Inactive,5,1418.319946
9314637,Aarav Sandal,chakrikasood@example.net,9.18595E+11,"42/24, Sagar Ganj Nandyal-490265",Bhubaneswar,207302,28-07-2024,Inactive,2,1208.089966
9335625,Falguni Sangha,sudiksha34@example.org,9.12514E+11,354 Raval Circle Purnia 372237,Coimbatore,194689,27-07-2024,Premium,0,1605.949951
9347990,Aarush Pingle,natarajantanay@example.com,9.12353E+11,"39/93 Khare, Kolkata 775692",Nizamabad,16949,01-04-2024,Premium,2,492.0400085
9388085,Faris Swaminathan,jbath@example.com,9.15414E+11,"97/15, Gandhi Ganj Varanasi 857882",Jamnagar,821263,17-03-2024,New,0,627.210022
9401406,Lucky Babu,shivanisura@example.net,9.17127E+11,"19/19, Prabhakar Circle Khandwa-188633",Panipat,128140,18-11-2023,Regular,3,792.7399902
9419030,Thomas Doctor,lhans@example.net,9.13725E+11,"H.No. 82 Nazareth Ganj, Ambala-089016",Avadi,657231,11-03-2024,Inactive,1,340.769989
9423628,Chanakya Dutta,magarekbal@example.net,9.19587E+11,"66/820, Vora Marg Bokaro-175491",Malegaon,936957,03-09-2023,Inactive,1,1911.699951
9450435,Sai Chaudhry,ravalbina@example.com,9.14135E+11,"76/10 Guha Marg, Thiruvananthapuram-148407",Bellary,630243,19-11-2023,Regular,3,1567.76001
9551011,Idika Chand,gpall@example.net,9.19189E+11,"95/44, Gandhi Path Ahmednagar-651346",Navi Mumbai,648770,10-04-2023,Inactive,1,1786.780029
9573071,Ranveer Mahal,phegde@example.org,9.12293E+11,"49, Sarkar Zila, Navi Mumbai-077374",Thrissur,856100,07-11-2023,New,4,958.0599976
9641623,Samarth Chander,bailfalguni@example.net,9.11421E+11,"65/17, Balay Marg Junagadh 746350",Kota,322889,23-09-2023,Premium,1,1515.02002
9650263,Samar Vasa,gpadmanabhan@example.com,9.10523E+11,01/76 Mani Road Chittoor-256884,Gandhidham,40161,24-04-2023,New,2,843.9799805
9702217,David Doshi,madhavkibe@example.com,9.11281E+11,"51/90 Mani Road, Muzaffarnagar-728003",Shahjahanpur,708661,17-09-2024,New,0,1209.859985
9738801,Damyanti Nadkarni,ganga81@example.com,9.11334E+11,45/643 Ramaswamy Nagar Phusro-922851,Nellore,86659,02-03-2024,Inactive,4,376.730011
9796585,Damini Jha,bhaktaekanta@example.org,9.19206E+11,"38/33, Wadhwa Marg, Sambhal-817010",Danapur,253065,30-11-2023,Inactive,2,1565.310059
9900288,Jasmit Pall,waidarau@example.org,9.11753E+11,"84/431, Sidhu Chowk, Bardhaman 485811",Gulbarga,536115,09-01-2024,Regular,0,1315.839966
9981089,Ikbal Hari,madhav05@example.net,9.18036E+11,"38, Sood Marg Panchkula-584011",Proddatur,188765,05-10-2023,Premium,2,402.7399902
9987182,Tristan Hegde,devansh88@example.org,9.11485E+11,"138, Dewan Circle Kolkata-153958",Darbhanga,35650,21-08-2024,Regular,4,635.9899902
10019218,Elijah Brar,ikbalshukla@example.net,9.14359E+11,"35 Chhabra Nagar, Singrauli 962731",Parbhani,700999,28-08-2023,New,4,560.1400146
10038382,Rajata Balay,sanaya20@example.net,9.13663E+11,43 Sood Circle Anand 032303,Bahraich,605355,15-08-2023,Inactive,2,339.730011
10048910,Pratyush Sawhney,bhavyabuch@example.com,9.18578E+11,"24 Raja Circle, Sonipat-603340",Kozhikode,826123,25-09-2023,New,5,875.3200073
10088428,Tara Raghavan,vwalia@example.net,9.14501E+11,"968, Dani Ganj, Bhiwandi-868663",Khammam,155215,16-01-2024,Premium,1,806.539978
10210309,Deepa Dewan,sagarjagdish@example.com,9.1804E+11,"16/10, Seshadri, Tenali-896132",Kharagpur,318476,08-05-2024,Inactive,1,515.0700073
10225164,Siya Parmer,watika42@example.net,9.15831E+11,51/60 Chawla Darbhanga-169445,Dehri,625283,25-09-2024,Inactive,2,491.0700073
10240052,Gagan Kakar,dipta34@example.org,9.18187E+11,"33, Subramanian Circle Katihar 845560",Guntakal,388744,25-03-2024,Regular,2,942.4899902
10285414,Meera Nigam,priyalanka@example.org,9.10496E+11,"76, Jaggi Kirari Suleman Nagar-469099",Shimla,186927,13-07-2023,Inactive,0,993.5
10418604,Xavier Agrawal,lopaagrawal@example.org,9.19789E+11,"10, Sangha Street, Bharatpur-212237",Gandhidham,850794,11-04-2024,New,3,501.269989
10508763,Anamika Issac,lbahri@example.org,9.12691E+11,"H.No. 79 Mann Marg, Nadiad-252402",Ratlam,489551,14-12-2023,Premium,2,992.2600098
10524732,Bhavna Ramesh,esingh@example.org,9.15867E+11,39/475 Sathe Road Bhopal-622648,Rajahmundry,134704,16-11-2023,Regular,3,1830.920044
10541231,Dayita Yadav,dalajasekhon@example.net,9.17086E+11,"H.No. 64 Arora Nagar, Dhanbad-111725",Bhiwandi,94381,17-07-2024,Premium,2,409.5100098
10562528,Udant Dada,odika72@example.com,9.16268E+11,"H.No. 19, Taneja Ganj, Malda-646819",Udaipur,579690,11-07-2024,Premium,7,887.0200195
10605484,Rachit Chakraborty,karabhiram@example.com,9.1789E+11,"H.No. 714 Das Circle, Nanded-127585",Visakhapatnam,411956,17-05-2024,Inactive,2,652
10608845,Aadi Gole,vbalan@example.com,9.18798E+11,"69/876, Varughese Path Tadipatri 100656",Bhilwara,702163,29-03-2024,Premium,1,735.3599854
10642655,Omaja Warrior,ujaggi@example.net,9.1337E+11,"55/090, Deshmukh Path Siliguri 815361",Gorakhpur,115141,26-11-2023,Premium,0,726.8900146
10663246,Madhav Chana,abhiram84@example.org,9.15955E+11,"31/173, Kalita Nagar, Nashik-267071",Gandhidham,538790,29-10-2023,Regular,2,1976.290039
10683250,Manthan Sundaram,ekavir81@example.org,9.15063E+11,H.No. 464 Singhal Marg Patna-308566,Bhagalpur,545885,19-07-2024,Regular,2,480.4700012
10686446,Onkar Ratti,tshanker@example.net,9.14588E+11,"21/061, Muni Marg Coimbatore 615093",Tadipatri,182979,05-07-2023,New,1,1566.26001
10694081,Faris Raval,neel30@example.net,9.12433E+11,"H.No. 668, Rama Chowk Tiruchirappalli-877111",Meerut,568324,02-10-2023,Regular,1,769.1300049
10700664,Rehaan Tara,ishere@example.org,9.17307E+11,"09/35, Kar Jabalpur 573121",Raebareli,287997,10-10-2024,Regular,3,1535.01001
10706516,Charita Srivastava,dakshesh23@example.org,9.17851E+11,"57/12, Narula Road Karaikudi 600784",Miryalaguda,85972,18-08-2024,Regular,0,1420.969971
10729474,Gautami Pingle,oliverraman@example.org,9.14776E+11,"40/162 Lall Chowk, Rourkela 080616",Howrah,14994,19-10-2023,New,2,417.2999878
10745302,Yochana Shukla,jaigrover@example.net,9.16833E+11,"16/77, Kuruvilla Road Jamalpur-474745",Indore,49444,26-10-2023,Premium,1,1530.949951
10769994,Tripti Tandon,aradhana79@example.org,9.17982E+11,"352 Agrawal Road, Siwan 961199",Begusarai,766033,07-05-2023,Regular,2,1122.22998
10789681,Anvi Rajan,aarna25@example.net,9.19496E+11,"H.No. 010, Sandhu Street, Salem 189439",Dehradun,22922,28-06-2023,Regular,1,1178.410034
10796846,Waida Sanghvi,qbera@example.com,9.12913E+11,"H.No. 080 Vala Path, Nizamabad 974676",Tiruvottiyur,379070,10-06-2024,Regular,1,1548.310059
10797688,Sudiksha Mannan,janigauri@example.net,9.11174E+11,"782, Golla Ganj Kottayam-979207",Bathinda,220981,22-05-2023,New,1,1017.390015
10830043,Gabriel Iyer,bbala@example.com,9.17749E+11,"H.No. 369, Buch Circle, Jammu-963201",Hospet,548469,15-10-2023,New,1,899.5999756
10855630,Anya Rajagopal,sbajwa@example.org,9.16837E+11,39 Lata Chowk Nellore 099220,Rajahmundry,39724,03-06-2024,Premium,2,1447.550049
10857389,Nihal Mital,ipal@example.org,9.13361E+11,90/44 Kamdar Chowk Kolkata-447646,Hindupur,893621,29-07-2024,Inactive,4,553.289978
10945990,Frado Keer,chandrananita@example.net,9.18469E+11,H.No. 91 Chahal Street Dibrugarh-080347,Burhanpur,193503,25-03-2024,New,2,1337.109985
10951674,Anmol Lad,charlesmander@example.com,9.12894E+11,H.No. 66 Rout Path Kulti 733466,Guna,284622,23-04-2023,Inactive,2,1590.359985
11047835,Nathaniel Reddy,rsengupta@example.net,9.10814E+11,"H.No. 31 Dugar Nagar, Nashik-602362",Tinsukia,553038,31-01-2024,Regular,4,573.3800049
11063505,Garima Pillay,dakshesh96@example.org,9.15619E+11,"H.No. 89 Nori Ganj, Bhiwani-227906",Udaipur,434196,01-11-2024,New,2,1285.790039
11071601,Ojas Ahuja,sneha11@example.com,9.12865E+11,H.No. 99 Kade Road Ramgarh 695009,Buxar,528426,04-07-2023,Inactive,2,1950.540039
11082181,Pratyush Munshi,evig@example.com,9.16368E+11,H.No. 07 Apte Chowk Ulhasnagar-524587,Kalyan-Dombivli,816410,15-02-2024,Premium,1,624.4000244
11143197,Siya Mani,malloliver@example.net,9.17821E+11,"50, Yadav Street, Jhansi-806525",Bulandshahr,514698,29-03-2023,Regular,4,778.4400024
11153360,Libni Sastry,warjaschoudhury@example.com,9.15612E+11,66/78 Baral Zila Sonipat-698595,Amaravati,724136,01-04-2024,Inactive,0,1575.459961
11202130,Zehaan Lad,vnarayan@example.org,9.14187E+11,"16/77 Basak Marg, Lucknow 740421",Bhilwara,854285,28-11-2023,Premium,4,1202.099976
11228463,Theodore Cherian,oliver85@example.com,9.18075E+11,"H.No. 173, Pant Street, Jaipur 419135",Kanpur,834868,30-07-2023,Inactive,1,1275.969971
11254582,Caleb Krish,rachitsaran@example.net,9.10584E+11,H.No. 99 Padmanabhan Marg Panipat-465142,Machilipatnam,331326,13-08-2023,Inactive,3,1036.030029
11387110,Om Sastry,aishani38@example.com,9.15717E+11,"H.No. 413, Char Nagar, Mehsana-538034",Coimbatore,14359,17-08-2023,Premium,1,1303.369995
11389698,Chameli Grover,wmohan@example.org,9.12845E+11,"190 Palla Zila, Orai 695509",Jammu,153911,08-06-2023,Premium,3,1907.680054
11446157,Nidhi Borra,upadhriti34@example.org,9.11549E+11,"99/071, Dua Street, Sultan Pur Majra-817622",Shimoga,681393,18-09-2024,Inactive,5,400.9700012
11470681,Yashawini Sunder,kdash@example.com,9.16225E+11,633 Dhar Zila Bahraich 587394,Munger,928068,23-08-2023,New,1,570.8800049
11478478,Vedika Dugal,sroy@example.org,9.12257E+11,"H.No. 44, Tata Nagar, Guwahati 451820",Ahmednagar,955878,31-10-2023,Inactive,6,762.8200073
11493300,Yatan Bedi,pranitratta@example.org,9.15996E+11,H.No. 22 Pandit Street Coimbatore 123398,Durg,144438,26-07-2024,Regular,1,1025.670044
11493380,Jhalak Peri,tbhatia@example.org,9.1978E+11,56/011 Chanda Jammu-972081,Madurai,767391,20-04-2023,Regular,4,422.7399902
11503405,Damyanti Dua,dipta25@example.net,9.18137E+11,"H.No. 18, Kuruvilla Chowk Kamarhati 188062",Amritsar,430592,14-01-2024,Regular,1,1658.099976
11540364,Jonathan Virk,wiyer@example.net,9.1947E+11,"H.No. 14, Bir Path Ujjain 314070",Firozabad,94033,24-09-2024,New,1,517.3200073
11562458,Parth Raghavan,bhargavaeshana@example.org,9.13657E+11,"H.No. 09 Choudhury Nagar, Motihari-939952",Firozabad,227726,16-11-2023,Regular,2,1409.319946
11616535,Vrinda Bassi,faraschandra@example.net,9.11828E+11,"H.No. 94, Saxena Nagar Katihar 418163",Tadepalligudem,285899,18-08-2024,Premium,4,1583.560059
11636968,Frado Ravel,rachitaaurora@example.org,9.18547E+11,"36/97, Dutta Chowk Bharatpur-153378",Srinagar,213214,21-09-2024,Inactive,2,1574.939941
11705793,Tripti Barad,natarajanfaris@example.org,9.153E+11,"H.No. 502, Chhabra Zila Ramagundam 546778",Dindigul,645810,12-04-2024,New,2,1164.810059
11775073,Keya Ganesan,shethgagan@example.com,9.12214E+11,"H.No. 074, Suresh Nagar Sambalpur 952829",Morbi,836825,02-06-2023,Regular,1,212.3500061
11928321,Nikita Palan,hdivan@example.net,9.14092E+11,"H.No. 09, Dave Street, Kochi-481440",Maheshtala,554594,30-06-2024,Inactive,2,1770.939941
12059049,Jagdish Mander,wpall@example.net,9.14436E+11,"47/938, Chandra Ichalkaranji-922446",Nizamabad,696590,23-09-2024,Regular,4,235.3999939
12077371,Gautami Maharaj,david51@example.org,9.14642E+11,"H.No. 309, Randhawa Ganj Gopalpur 409152",Sambalpur,368657,09-10-2023,Premium,4,353.2200012
12088552,Aditya Barman,draj@example.org,9.12767E+11,"17/59, Dutta Street, Siwan 346894",Patiala,82581,17-04-2023,Premium,2,1137.829956
12090436,Tripti Yogi,sekhonjhalak@example.org,9.12933E+11,"24/89, Gour, Chandigarh 624564",Asansol,684483,19-03-2023,Regular,1,1307.52002
12141418,Faras Patla,nperi@example.com,9.15295E+11,"19/61, Memon Circle, Siwan-721238",Ambala,97395,04-09-2023,Inactive,1,862.6799927
12184293,Dayita Mand,rudra41@example.net,9.18062E+11,"H.No. 51 Cherian Road, Panchkula-653529",Phagwara,249442,16-06-2023,Inactive,1,1811.319946
12272282,Dev Bal,vbansal@example.com,9.16009E+11,"H.No. 79, Mody Ganj, Noida-764569",Sikar,555117,09-04-2023,Regular,5,1750.73999
